Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2,Cluster_Name
CUST1169,128,6,576.6181739889986,2,4,3,243,3.0,At Risk,0,0.08507350506372152,0.6974208119687665,VIP Customers
CUST1170,91,5,553.6378983597954,2,3,3,233,2.6666666666666665,At Risk,1,-0.03999804180996929,0.11813850386762649,At Risk
CUST1171,56,8,1305.6613484710374,3,5,5,355,4.333333333333333,Loyal Customers,0,2.69067275883246,0.9997503619950752,VIP Customers
CUST1172,222,4,387.9383665014354,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.439156142800905,1.3188869668800227,At Risk
CUST1173,9,4,488.49228789288696,5,2,3,523,3.3333333333333335,Potential Loyalists,1,-0.003293893564994316,-1.0372622748340299,At Risk
CUST1174,24,3,240.44268149592335,4,2,1,421,2.3333333333333335,New Customers,1,-0.9266138527435834,-1.2890733135704842,At Risk
CUST1175,45,3,309.16263253280687,3,2,2,322,2.3333333333333335,New Customers,1,-0.8926098289705441,-0.9596268201118573,At Risk
CUST1176,41,2,238.62733018569315,4,1,1,411,2.0,New Customers,1,-1.3115332593367233,-1.213377818737016,At Risk
CUST1177,228,4,527.0493902725844,1,2,3,123,2.0,About to Sleep,1,-1.1626813082546343,1.5606252235715332,At Risk
CUST1178,9,9,840.1262660902235,5,5,5,555,5.0,Champions,0,2.202737574223999,-0.0026949523128923275,VIP Customers
CUST1179,10,6,887.1335852189934,5,4,5,545,4.666666666666667,Champions,0,1.4494486362668628,-0.2930526852393431,VIP Customers
CUST1180,68,8,1037.1340575391046,3,5,5,355,4.333333333333333,Loyal Customers,0,2.0228784544171794,0.8077310641946623,VIP Customers
CUST1181,14,5,361.92139600310134,5,3,2,532,3.3333333333333335,Promising,1,-0.030142593330574678,-1.0153863116171082,At Risk
CUST1182,27,4,331.12861584516554,4,2,2,422,2.6666666666666665,New Customers,1,-0.45701238925837684,-1.0220716703571437,At Risk
CUST1183,89,4,224.63046261385253,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.0473943125315963,-0.43165870704170345,At Risk
CUST1184,84,4,512.9760495157257,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.375160796815113,-0.13363949984120332,At Risk
CUST1185,1,12,1306.5906036484632,5,5,5,555,5.0,Champions,0,4.142280091940211,0.8405299311558939,VIP Customers
CUST1186,25,4,647.1960675857309,4,2,4,424,3.3333333333333335,Potential Loyalists,0,0.260055280245187,-0.6548678113308855,VIP Customers
CUST1187,113,6,483.6824206717347,2,4,3,243,3.0,At Risk,1,-0.03712048498559453,0.407926163974207,At Risk
CUST1188,1,8,727.3810601120389,5,5,4,554,4.666666666666667,Champions,0,1.7123192032824268,-0.3551752125639496,VIP Customers
CUST1189,33,4,634.7894022050207,4,2,4,424,3.3333333333333335,Potential Loyalists,0,0.1868577339275948,-0.577036093416314,VIP Customers
CUST1190,19,5,327.5674362038781,5,3,2,532,3.3333333333333335,Promising,1,-0.13528123340941842,-0.9996049010385512,At Risk
CUST1191,287,3,119.86048287985287,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.6915488804218977,1.6245805807138487,At Risk
CUST1192,47,9,876.9537338187627,3,5,5,355,4.333333333333333,Loyal Customers,0,2.0688535642893977,0.4853138345380865,VIP Customers
CUST1193,8,3,369.71688869493227,5,2,2,522,3.0,New Customers,1,-0.5469857657450391,-1.3156778196475483,At Risk
CUST1194,323,2,133.668003848222,1,1,1,111,1.0,About to Sleep,1,-3.1496415340193353,1.940832425823867,At Risk
CUST1195,86,4,251.52903807576007,2,2,1,221,1.6666666666666667,About to Sleep,1,-0.970275738376888,-0.4333611032308802,At Risk
CUST1196,64,6,510.4440549956887,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.3012989652071928,-0.12961460369507863,VIP Customers
CUST1197,187,4,474.69117968732667,1,2,3,123,2.0,About to Sleep,1,-1.0464119611218592,1.018493626314541,At Risk
CUST1198,382,1,101.148101011171,1,1,1,111,1.0,About to Sleep,1,-3.8419741582927784,2.4676824320276687,At Risk
CUST1199,93,5,716.4905777195336,2,3,4,234,3.0,At Risk,0,0.31223391594120803,0.3426290826480325,VIP Customers
CUST1200,242,3,271.02953661674206,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.0981095816802724,1.2873221515434574,At Risk
CUST1201,52,4,519.9177210040198,3,2,3,323,2.6666666666666665,New Customers,1,-0.17767469456261628,-0.4977026620439024,At Risk
CUST1202,69,8,908.4183696167743,3,5,5,355,4.333333333333333,Loyal Customers,0,1.7298038998538519,0.6603508736620042,VIP Customers
CUST1203,173,3,397.9264368394553,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.4223730476171927,0.6405964794277164,At Risk
CUST1204,3,8,706.5805697332164,5,5,4,554,4.666666666666667,Champions,0,1.654503110862029,-0.35758375946909726,VIP Customers
CUST1205,70,5,489.9463795938542,3,3,3,333,3.0,Loyal Customers,1,-0.06277493102793981,-0.2050954810485668,At Risk
CUST1206,30,10,1254.2037378364903,4,5,5,455,4.666666666666667,Champions,0,3.2920174048267046,0.8734589288578399,VIP Customers
CUST1207,11,5,358.10246912333906,5,3,2,532,3.3333333333333335,Promising,1,-0.021607926326899903,-1.0550394517792347,At Risk
CUST1208,40,5,423.5772592456315,4,3,2,432,3.0,Promising,1,-0.04034627759225202,-0.6364424194116266,At Risk
CUST1209,63,4,426.07460107341154,3,2,2,322,2.3333333333333335,New Customers,1,-0.4497592060316999,-0.4855488011610779,At Risk
CUST1210,1,5,953.3866965818619,5,3,5,535,4.333333333333333,Loyal Customers,0,1.3643723847773617,-0.4360297615538153,VIP Customers
CUST1211,68,3,216.74912326885266,3,2,1,321,2.0,New Customers,1,-1.2297476124597662,-0.8059669221131083,At Risk
CUST1212,69,6,552.5072171432444,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.366779170959361,-0.019421655423960304,VIP Customers
CUST1213,15,5,806.9541031445915,5,3,5,535,4.333333333333333,Loyal Customers,0,0.9578084451840749,-0.4539139983307888,VIP Customers
CUST1214,59,7,784.1056924243078,3,5,5,355,4.333333333333333,Loyal Customers,0,1.2249326833221068,0.27028931317022775,VIP Customers
CUST1215,21,7,669.2503994791908,4,5,4,454,4.333333333333333,Champions,0,1.1846015809625239,-0.3141209969759375,VIP Customers
CUST1216,11,5,485.2332461276386,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.2622408485220155,-0.897972398751704,VIP Customers
CUST1217,98,4,403.25220658667274,2,2,2,222,2.0,About to Sleep,1,-0.6997639861988763,-0.1061709479503818,At Risk
CUST1218,83,4,523.893012648487,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.3450990586459841,-0.1317968336522609,At Risk
CUST1219,61,7,728.3889689955084,3,5,4,354,4.0,Loyal Customers,0,1.0891580492557316,0.224742590307917,VIP Customers
CUST1220,64,6,457.5810791068093,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.18327018181968383,-0.19492555382677573,VIP Customers
CUST1221,101,2,154.75895211588377,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.8400147900959787,-0.6182962706504271,At Risk
CUST1222,24,3,481.0125580535007,4,2,3,423,3.0,Potential Loyalists,1,-0.38948613012993394,-0.9918549495482328,At Risk
CUST1223,20,3,235.7626926709473,4,2,1,421,2.3333333333333335,New Customers,1,-0.9143146044615144,-1.3414352575580404,At Risk
CUST1224,14,5,601.1388553667157,5,3,4,534,4.0,Loyal Customers,0,0.5039655460425978,-0.7198388268903744,VIP Customers
CUST1225,79,7,794.6762560520561,2,5,5,255,4.0,At Risk,0,1.134791891614878,0.516248638464506,VIP Customers
CUST1226,99,4,544.770707529922,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.3894784006036099,0.08031677826041154,At Risk
CUST1227,67,3,214.9188310495893,3,2,1,321,2.0,New Customers,1,-1.228147061263766,-0.8198731869030447,At Risk
CUST1228,77,6,835.2039467943998,3,4,5,345,4.0,Loyal Customers,0,0.9524680021765941,0.42300329229921096,VIP Customers
CUST1229,12,5,341.82709266353953,5,3,2,532,3.3333333333333335,Promising,1,-0.06363355784942537,-1.0635023102616048,At Risk
CUST1230,25,6,443.953372896411,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.37464010961900635,-0.6659165690518523,VIP Customers
CUST1231,27,10,963.2722567258627,4,5,5,455,4.666666666666667,Champions,0,2.6595070889981125,0.4790850527505218,VIP Customers
CUST1232,60,3,324.7056363464345,3,2,2,322,2.3333333333333335,New Customers,1,-0.9432129982436571,-0.7657490744652079,At Risk
CUST1233,21,6,632.9996514869368,4,4,4,444,4.0,Champions,0,0.8194779214000136,-0.4789343146164947,VIP Customers
CUST1234,173,4,453.3030758029994,1,2,3,123,2.0,About to Sleep,1,-1.0145464262068915,0.8290393807314397,At Risk
CUST1235,113,5,297.87810367760335,2,3,2,232,2.3333333333333335,At Risk,1,-0.7361569730210239,0.058342966793938016,At Risk
CUST1236,28,3,477.07883024320466,4,2,3,423,3.0,Potential Loyalists,1,-0.42101748704400666,-0.9501350477112618,At Risk
CUST1237,2,5,483.82835703103865,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.31028801527574057,-1.0045129461755145,VIP Customers
CUST1238,96,4,443.12891311053585,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.599355842434847,-0.08019418944910431,At Risk
CUST1239,20,6,601.6978868580934,4,4,4,444,4.0,Champions,0,0.7552766145914018,-0.5292518830170302,VIP Customers
CUST1240,215,4,532.880816075493,1,2,3,123,2.0,About to Sleep,1,-1.0757289973639903,1.4164450421553494,At Risk
CUST1241,71,5,733.1342437079264,3,3,4,334,3.3333333333333335,Loyal Customers,0,0.4745109518653722,0.10700232662886369,VIP Customers
CUST1242,1,8,1015.5781422379735,5,5,5,555,5.0,Champions,0,2.355785644722584,0.0008854318158368787,VIP Customers
CUST1243,23,1,56.94311120966664,4,1,1,411,2.0,New Customers,1,-1.8990028672573063,-1.7674804134324145,At Risk
CUST1244,74,9,788.6650279083018,3,5,5,355,4.333333333333333,Loyal Customers,0,1.718176952932363,0.6906497580714074,VIP Customers
CUST1245,261,3,250.42360678191721,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.252171983431037,1.4831186779853702,At Risk
CUST1246,36,7,797.5503043063579,4,5,5,455,4.666666666666667,Champions,0,1.3857541939054763,0.019065219585781265,VIP Customers
CUST1247,129,10,1282.7718391123594,2,5,5,255,4.0,At Risk,0,2.7927793166860955,2.0616073826448655,VIP Customers
CUST1248,264,3,216.94055953892297,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.3439919091555983,1.476686115805156,At Risk
CUST1249,50,7,899.3880112466843,3,5,5,355,4.333333333333333,Loyal Customers,0,1.5335109487508756,0.30791303741782033,VIP Customers
CUST1250,2,7,840.8530251557735,5,5,5,555,5.0,Champions,0,1.6757989246280045,-0.32336469497130266,VIP Customers
CUST1251,274,5,440.7601361856592,1,3,3,133,2.3333333333333335,At Risk,1,-1.332763088636199,2.1097124654388866,At Risk
CUST1252,115,5,414.18670392638813,2,3,2,232,2.3333333333333335,At Risk,1,-0.4878454045212102,0.225329442208481,At Risk
CUST1253,66,10,1119.7502846901943,3,5,5,355,4.333333333333333,Loyal Customers,0,2.787083444483569,1.126564244879969,VIP Customers
CUST1254,39,4,176.36059678041053,4,2,1,421,2.3333333333333335,New Customers,1,-0.8708128873893533,-1.0735440918796664,At Risk
CUST1255,208,5,416.9239274493698,1,3,2,132,2.0,At Risk,1,-1.0106342798635015,1.3116945669846083,At Risk
CUST1256,2,4,256.70863765637944,5,2,1,521,2.6666666666666665,New Customers,1,-0.48099463552565835,-1.4051403409094307,At Risk
CUST1257,14,11,1037.1397655434941,5,5,5,555,5.0,Champions,0,3.18255114929457,0.5389882148420629,VIP Customers
CUST1258,132,4,478.33109384421215,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.7254944791136143,0.38251662943362436,At Risk
CUST1259,139,4,489.634625930796,1,2,3,123,2.0,About to Sleep,1,-0.7400664416081696,0.47799675045596246,At Risk
CUST1260,36,3,207.9405873189889,4,2,1,421,2.3333333333333335,New Customers,1,-1.0674274801657964,-1.1894890912154512,At Risk
CUST1261,85,10,1488.4752864231532,2,5,5,255,4.0,At Risk,0,3.5022921235865367,1.8033698826855833,VIP Customers
CUST1262,8,1,116.51901254582503,5,1,1,511,2.3333333333333335,New Customers,1,-1.6806794205093099,-1.8685505373799338,At Risk
CUST1263,106,7,816.4732102105902,2,5,5,255,4.0,At Risk,0,1.0299069011016422,0.8575927782226265,VIP Customers
CUST1264,174,2,125.66023152536823,1,1,1,111,1.0,About to Sleep,1,-2.3201427392664478,0.1958366567298632,At Risk
CUST1265,50,4,251.9572345939519,3,2,1,321,2.0,New Customers,1,-0.7645840684463424,-0.8520514379705689,At Risk
CUST1266,110,4,228.32293671476688,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.1585791257556493,-0.18255211560226245,At Risk
CUST1267,310,3,368.10563968446263,1,2,2,122,1.6666666666666667,About to Sleep,1,-2.2680876391607443,2.1991161630157734,At Risk
CUST1268,116,3,158.08286411728716,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.6337143938689267,-0.3194885422896518,At Risk
CUST1269,79,2,215.2605838413751,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.5798147324205978,-0.7997375525268907,At Risk
CUST1270,5,7,564.0009782444898,5,5,3,553,4.333333333333333,Loyal Customers,0,1.0406015884931088,-0.6304738712405152,VIP Customers
CUST1271,78,7,791.3112535564663,3,5,5,355,4.333333333333333,Loyal Customers,0,1.1329658482289184,0.5004462756089886,VIP Customers
CUST1272,4,6,675.8700450497001,5,4,4,544,4.333333333333333,Champions,0,1.011876671155687,-0.6239336608398538,VIP Customers
CUST1273,58,2,195.56161696702299,3,1,1,311,1.6666666666666667,New Customers,1,-1.504368105263123,-1.0686197853056851,At Risk
CUST1274,113,3,259.2041800282674,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.3908764365810073,-0.2294905069651526,At Risk
CUST1275,62,6,606.6344284736253,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.5274403558593695,-0.034063648275685476,VIP Customers
CUST1276,161,5,603.2380257113377,1,3,4,134,2.6666666666666665,At Risk,1,-0.3273513638478308,0.9945670403899368,At Risk
CUST1277,38,6,610.6118043055706,4,4,4,444,4.0,Champions,0,0.6728111795274433,-0.30862926921915085,VIP Customers
CUST1278,12,6,778.4634027622692,5,4,5,545,4.666666666666667,Champions,0,1.195443194340481,-0.40402214800081276,VIP Customers
CUST1279,123,3,176.38796611724044,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.6326537370343188,-0.21535814807011625,At Risk
CUST1280,36,7,796.9996261727252,4,5,5,455,4.666666666666667,Champions,0,1.3845246779908331,0.018384869841568945,VIP Customers
CUST1281,304,3,338.52478981681196,1,2,2,122,1.6666666666666667,About to Sleep,1,-2.300011103817683,2.0926998325957724,At Risk
CUST1282,141,2,193.86039053340818,1,1,1,111,1.0,About to Sleep,1,-1.9801958373587971,-0.1041880825466414,At Risk
CUST1283,286,3,266.1406005609668,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.35925768622628,1.793661206698324,At Risk
CUST1284,32,9,778.2110739622528,4,5,5,455,4.666666666666667,Champions,0,1.9336943163720257,0.18864489154732172,VIP Customers
CUST1285,47,5,540.3662805233755,3,3,3,333,3.0,Loyal Customers,0,0.1806024385151703,-0.41063748393572264,VIP Customers
CUST1286,232,2,274.15238478098394,1,1,1,111,1.0,About to Sleep,1,-2.3184516023941852,1.0547041534245947,At Risk
CUST1287,94,3,359.99628266865574,2,2,2,222,2.0,About to Sleep,1,-1.0577799138485637,-0.32621892297067334,At Risk
CUST1288,132,6,512.8226330768548,2,4,3,243,3.0,At Risk,1,-0.08011315318324229,0.6651828666632311,At Risk
CUST1289,119,4,302.79039475287607,2,2,2,222,2.0,About to Sleep,1,-1.043497259791668,0.014255499015478209,At Risk
CUST1290,14,4,551.6059743384704,5,2,3,523,3.3333333333333335,Potential Loyalists,1,0.10918646173963388,-0.9010619041740446,At Risk
CUST1291,7,4,315.83013714178463,5,2,2,522,3.0,New Customers,1,-0.37742775817118934,-1.2738722223424923,At Risk
CUST1292,11,10,827.6774308858013,5,5,5,555,5.0,Champions,0,2.4477539833762867,0.12524115242125766,VIP Customers
CUST1293,57,5,446.5271764231647,3,3,3,333,3.0,Loyal Customers,1,-0.08578600606249569,-0.4101236438498857,At Risk
CUST1294,38,4,351.16441222289,4,2,2,422,2.6666666666666665,New Customers,1,-0.4748359606393715,-0.8692231153333897,At Risk
CUST1295,9,8,1572.5744970269543,5,5,5,555,5.0,Champions,0,3.553911640028378,0.7822010461593938,VIP Customers
CUST1296,121,2,138.42605818958947,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.9902237544822474,-0.4055755276557115,At Risk
CUST1297,18,10,732.6452503909804,5,5,4,554,4.666666666666667,Champions,0,2.1957630225073466,0.08934602820161223,VIP Customers
CUST1298,331,3,331.1755702854018,1,2,2,122,1.6666666666666667,About to Sleep,1,-2.469971647933054,2.398034567578893,At Risk
CUST1299,1,4,488.9075874000649,5,2,3,523,3.3333333333333335,Potential Loyalists,1,0.043130163341358566,-1.1299090402446685,At Risk
CUST1300,11,5,574.2977571519482,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.4610979068401047,-0.7879353124885308,VIP Customers
CUST1301,242,5,591.8600323750196,1,3,4,134,2.6666666666666665,At Risk,1,-0.81341050817907,1.9237533631422425,At Risk
CUST1302,27,7,932.4308846752426,4,5,5,455,4.666666666666667,Champions,0,1.7380900974155162,0.08090213011374023,VIP Customers
CUST1303,1,6,623.8871658868657,5,4,4,544,4.333333333333333,Champions,0,0.9128742085234018,-0.7230922191668119,VIP Customers
CUST1304,182,4,367.2931781056236,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.2577672615232653,0.8275810369638958,At Risk
CUST1305,208,3,216.79268798597502,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.0258444315490287,0.8243844174572894,At Risk
CUST1306,112,5,523.2507122053875,2,3,3,233,2.6666666666666665,At Risk,1,-0.22727355500994814,0.32514048515195215,At Risk
CUST1307,32,10,993.5427994407228,4,5,5,455,4.666666666666667,Champions,0,2.698657552597309,0.5747085000289259,VIP Customers
CUST1308,41,5,529.0424302042816,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.18944193524640757,-0.49449772539136727,VIP Customers
CUST1309,83,5,516.1778265087144,2,3,3,233,2.6666666666666665,At Risk,1,-0.07813948517288577,-0.021302382539880413,At Risk
CUST1310,13,3,739.868316793421,5,2,4,524,3.6666666666666665,Potential Loyalists,0,0.2510271478763488,-0.8001396176139752,VIP Customers
CUST1311,79,5,534.9908257619885,2,3,3,233,2.6666666666666665,At Risk,1,-0.013386723739347649,-0.04463929819667401,At Risk
CUST1312,90,8,1023.3598412334014,2,5,5,255,4.0,At Risk,0,1.8670081265783014,1.04690295708856,VIP Customers
CUST1313,55,8,818.166664363139,3,5,5,355,4.333333333333333,Loyal Customers,0,1.6079155653993191,0.3858172855088968,VIP Customers
CUST1314,206,4,505.95605200193563,1,2,3,123,2.0,About to Sleep,1,-1.0846608361445575,1.2783752958175247,At Risk
CUST1315,98,3,527.2879840555287,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.7070110170722781,-0.07295407347351504,At Risk
CUST1316,20,4,418.3052880252163,4,2,2,422,2.6666666666666665,New Customers,1,-0.2225606621100605,-0.9958818399310891,At Risk
CUST1317,9,6,729.0513204878946,5,4,4,544,4.333333333333333,Champions,0,1.1021806285637783,-0.5000045478811886,VIP Customers
CUST1318,4,8,988.2306811530536,5,5,5,555,5.0,Champions,0,2.277664829905608,0.0020332404880147766,VIP Customers
CUST1319,169,3,239.31225867731166,1,2,1,121,1.3333333333333333,About to Sleep,1,-1.7537673728372996,0.3980525036057036,At Risk
CUST1320,30,7,672.5402565383118,4,5,4,454,4.333333333333333,Champions,0,1.1407630398413864,-0.2052516164410506,VIP Customers
CUST1321,247,2,84.15192341375787,1,1,1,111,1.0,About to Sleep,1,-2.8279779541144006,0.9946378337098579,At Risk
CUST1322,3,6,665.9513076104344,5,4,4,544,4.333333333333333,Champions,0,0.995417903277026,-0.6478330074327705,VIP Customers
CUST1323,116,1,178.06019619015365,2,1,1,211,1.3333333333333333,About to Sleep,1,-2.157481404589465,-0.5348597837732416,At Risk
CUST1324,89,3,417.9446159674819,2,2,2,222,2.0,About to Sleep,1,-0.8999613942865363,-0.3128500459403679,At Risk
CUST1325,194,7,971.5193003622321,1,5,5,155,3.6666666666666665,At Risk,0,0.8756181946505399,2.0739069759616453,VIP Customers
CUST1326,88,8,708.1424890435537,2,5,4,254,3.6666666666666665,At Risk,0,1.1745869028430127,0.6341694468099862,VIP Customers
CUST1327,53,9,903.2858383124607,3,5,5,355,4.333333333333333,Loyal Customers,0,2.0935234557682114,0.5877164172728494,VIP Customers
CUST1328,139,7,1281.504488997043,1,5,5,155,3.6666666666666665,At Risk,0,1.8805221423308462,1.8164122837199153,VIP Customers
